,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore
,normal,cdf,original,normal,cdf,original,normal,cdf,original,normal,cdf,original
2024-07-18 23:00:00,0.265260234497284,0.6045955021061913,128.50879098700275,0.4660685439448879,0.679416780844214,496.57000216666665,-0.8550714339545343,0.19625580138137227,25.52916675,-1.4101259064354796,0.07925125446556036,19.42000008333333
2024-07-19 00:00:00,0.40874797357886117,0.658637688129391,135.06428489082435,1.7871981117834197,0.963047262799182,532.95166525,-0.7471748101276656,0.22747902364925812,31.366666,-0.9925346071864146,0.16046840314373706,18.374999833333334
2024-07-19 01:00:00,0.5272688305551102,0.700996541902807,129.81790979746648,1.687909798590859,0.9542857272965614,498.6208395833333,-0.6558331466966059,0.25596574332845634,28.275000000000002,-0.7439907775460028,0.22844102726363735,16.244166833333335
2024-07-19 02:00:00,0.7930725535535292,0.7861322236669774,144.73001324857165,1.1674572605172733,0.8784871207003555,474.2616704166667,0.994627699227318,0.8400413147420391,33.35249975,-0.5832333798326917,0.27986810161428594,14.824166666666665
2024-07-19 03:00:00,1.0461138499411198,0.8522457642517917,156.5793649303571,1.0803301709167314,0.8600024105143218,464.2608311666666,1.3246058457772139,0.9073490419934552,34.326666583333335,-0.4497114338759735,0.32645926290970917,13.387500000000001
2024-07-19 04:00:00,1.060358168907419,0.8555091574201392,154.9873173200343,1.6890935318939588,0.9543992464048157,449.09916691666666,1.2936641673347102,0.9021092762113063,21.697499833333335,-0.39736324815942076,0.34554980649065953,14.525833333333333
2024-07-19 05:00:00,1.6481368978932702,0.9503377089242199,176.43446529213915,1.5513138323203757,0.9395867532209353,406.06249983333333,0.8104404014728965,0.7911564472393358,13.808333333333332,-0.46933295798641517,0.3194158304212522,12.714166666666666
2024-07-19 06:00:00,1.4977181773604178,0.9328967564578514,167.49221736996685,2.2741583475497915,0.9885217662052981,366.0800019166666,0.33752779521933945,0.632140468679484,7.822500000000001,-0.5180322305730314,0.30221789098084545,12.013333333333334
2024-07-19 07:00:00,0.7715616467316004,0.779812951333298,140.17875770249648,2.2152002870525718,0.9866268399010509,285.9841665,0.3504481680983979,0.6369988087338655,0.9833333333333334,-0.6141139922166724,0.2695700013384741,10.415833333333333
2024-07-19 08:00:00,0.21632427550304367,0.5856325060480663,99.45687116419606,2.069618418679594,0.9807559540718718,213.59416583333334,1.0393682841487402,0.8506832557633045,2.6999999999999997,-0.6180964580198229,0.26825587848881866,9.564166666666667
2024-07-19 09:00:00,-0.02050156631514217,0.49182163130056095,81.58622508745746,1.9879852847504886,0.9765933412712737,207.350001,1.1892529993189185,0.8828299377767765,2.8491666666666666,-0.470964279581231,0.3188331217948683,10.4925
2024-07-19 10:00:00,0.15368042990094824,0.5610691419340432,92.25769948094047,2.060229676805558,0.980311705447461,209.43000025,1.063518574461663,0.8562265768192681,0.8666666666666667,-0.35178320236550464,0.3625004284699641,11.416666666666666
2024-07-19 11:00:00,1.0118092302781134,0.8441853620992417,128.43756521240175,1.5235591125986596,0.9361905582209044,187.43999991666666,1.4757956453974987,0.9300006199421639,2.6358333333333333,-0.33767754440807357,0.3678030993695749,10.885
2024-07-19 12:00:00,0.4577237317165209,0.6764245320224017,106.14558609882506,0.8128912870509385,0.7918598047824371,156.15416608333334,1.218224252236543,0.8884306170404279,1.4816666666666667,-0.24433718645104868,0.40348484271742635,11.434166666666668
2024-07-19 13:00:00,-0.4026295968690351,0.34361036661979855,54.64274801763701,0.8470339189685484,0.8015118921324883,150.589166,1.0039869241144328,0.8423075418596498,0.3741666666666667,-0.21638954658271986,0.41434205693775616,11.394166666666665
2024-07-19 14:00:00,-1.1778321558436295,0.11943176323306559,23.748168326749962,0.6696806554295284,0.7484693070418493,130.48999983333334,0.9060540556903449,0.8175463791327771,0.11916666666666666,-0.22037305300505558,0.41279031507378167,10.991666666666667
2024-07-19 15:00:00,-1.1136699069143536,0.13271041194962363,13.440741566313488,0.49177640635094055,0.6885612913317901,101.14666616666666,0.6721271349366102,0.7492486183922783,0.3466666666666667,-0.21146029422879384,0.41626405612783135,11.425833333333335
2024-07-19 16:00:00,-1.0385622654994604,0.14950418145021518,2.4223672354044594,-0.16818141440160903,0.4332202809194869,68.43916658333333,0.7724578404929235,0.7800783461448673,0.8624999999999999,-0.25501008817774984,0.3993576537655592,10.273333333333333
2024-07-19 17:00:00,-1.146758111285009,0.12574080298373197,0.9872811738090052,-0.7657300787450074,0.2219184629363252,42.62916675,0.6438361120924121,0.7401591430565576,0.0825,-0.19849525934564996,0.421328796728512,10.383333333333333
2024-07-19 18:00:00,-1.1046136837337097,0.13466350961404322,0.14509142166865807,-1.3211474779540004,0.09322609745972357,27.54999983333333,0.8633498522363604,0.8060274287762058,0.9633333333333334,-0.1425393294384014,0.44332700805150366,10.239166666666668
2024-07-19 19:00:00,-1.054279980576902,0.14587737575776047,0.008573584007693428,-1.3186532173079737,0.0936425368066383,19.7175,1.2240455604792513,0.8895324795637903,3.685833333333333,-0.2665662866592866,0.39490155797412957,9.385
2024-07-19 20:00:00,-1.0769675133846064,0.14074738967290062,0.06529113975089613,-1.2282744652659545,0.10967197658033,15.395833333333334,1.3273897943096518,0.907810113036106,4.415,-0.49844696886966006,0.309084519260495,8.463333333333333
2024-07-19 21:00:00,-1.0570446687603081,0.14524560085370067,-0.025720752023080294,-1.206695262357833,0.11377476214627408,15.604166666666666,1.348758075324491,0.9112926575329539,3.6508333333333334,-0.46469245626182143,0.321075855685391,8.738333333333333
2024-07-19 22:00:00,-1.2227269263264224,0.11071642668126408,-0.040889400652076364,-0.9917431515039885,0.16066141769366765,27.455000583333334,1.0366817832283617,0.8500579077240329,2.8641666666666663,-0.2886757288969287,0.386414768925865,10.769166666666665
