Minutes5DK,DK1-offshore,DK1-onshore,DK2-offshore,DK2-onshore
2022-10-26 09:00:00,230.27333333333334,212.7425003333333,63.295832999999995,57.209999583333335
2022-10-26 10:00:00,270.416668,199.72249983333333,61.149999916666665,52.27999975
2022-10-26 11:00:00,287.42583075,206.88500083333335,69.82499983333334,52.6625005
2022-10-26 12:00:00,335.18999491666665,268.43999991666664,90.191667,58.000833166666666
2022-10-26 13:00:00,440.04417175000003,325.90250391666666,50.98500008333334,49.659166416666665
2022-10-26 14:00:00,522.5500005833334,343.4900003333333,15.812499916666667,39.93583325
2022-10-26 15:00:00,605.4666645,348.13833358333335,15.574166416666666,42.779166833333335
2022-10-26 16:00:00,709.7483316666667,423.54916875,32.11000008333333,48.98166633333333
2022-10-26 17:00:00,701.7058309166667,604.0649973333333,66.25666616666668,65.50083316666667
2022-10-26 18:00:00,698.1983286666667,813.6533304999999,149.11249983333332,87.34249883333332
2022-10-26 19:00:00,709.7466686666667,1042.5858256666668,219.1674995,112.96416641666667
2022-10-26 20:00:00,855.25583375,1140.3841755,345.56750224999996,138.81583283333333
2022-10-26 21:00:00,972.15833025,1155.7575072500001,415.67000075000004,150.59999983333333
2022-10-26 22:00:00,1031.6208395833335,1173.7608540833332,422.88167066666665,151.27999875
2022-10-26 23:00:00,1017.72333775,1157.1950175,384.29000091666666,127.3066665
2022-10-27 00:00:00,962.1991577499999,1176.1333211666667,367.70166775,116.58833375
2022-10-27 01:00:00,908.9624990000001,1097.4750009166667,350.49333441666664,128.64499800000002
2022-10-27 02:00:00,877.6766661666667,948.7891644166666,332.08750158333334,139.649999
2022-10-27 03:00:00,705.80249525,881.7291665833333,341.10750091666665,147.95250191666665
2022-10-27 04:00:00,562.6708221666667,958.41749575,354.77750158333333,127.80749908333333
2022-10-27 05:00:00,556.4658355833334,957.8591765,310.6450016666667,99.95916683333333
2022-10-27 06:00:00,522.1558253333334,882.1350045833333,301.32666766666665,107.4225
2022-10-27 07:00:00,564.8008295833333,838.8233338333333,292.23666883333334,113.03833258333333
2022-10-27 08:00:00,573.7425129166667,815.5999959166667,259.9166666666667,108.48166516666667
2022-10-27 09:00:00,564.4874979166667,788.5158437499999,184.32166533333336,97.50333341666668
2022-10-27 10:00:00,520.0000050833333,691.2775015000001,93.09000083333335,81.89749916666666
2022-10-27 11:00:00,445.45083608333334,613.4441731666667,48.09416658333333,67.17083358333333
2022-10-27 12:00:00,452.1041715833333,627.82332875,64.03166633333333,52.764166249999995
2022-10-27 13:00:00,503.13583108333336,620.9066568333334,59.322500166666664,49.10250058333333
2022-10-27 14:00:00,474.1333338333333,552.9016673333333,73.41083383333333,44.65833383333333
